variant_id,card_id,variant
16625,hgss1-9,holofoil
16627,swsh9-80,normal
16628,sv7-145,holofoil
16629,swsh2-54,holofoil
16630,gym2-54,unlimited
16631,bw3-4,normal
16633,sm7-67,holofoil
16634,rsv10pt5-150,holofoil
16638,sv5-66,normal
16641,base6-56,normal
16643,swsh45sv-SV025,holofoil
16644,base3-58,1stEdition
16646,ex12-40,normal
16649,neo2-73,unlimited
16650,hgss2-60,normal
16653,xy4-49,normal
16654,sm9-14,normal
16655,sv7-94,normal
16656,sv10-237,holofoil
16658,zsv10pt5-34,holofoil
16659,swsh6-64,holofoil
16661,ex14-15,normal
16662,svp-4,holofoil
16663,swsh10-63,normal
16664,swsh12pt5gg-GG27,holofoil
16667,sv4-1,normal
16668,bw8-130,holofoil
16670,me1-156,holofoil
16674,sm8-119,normal
16675,swsh6-82,normal
16677,xy7-18,normal
16678,sv9-40,normal
16679,sv3-125,holofoil
16680,hgss2-67,normal
16681,bw6-108,normal
16683,swsh9-14,holofoil
16684,sm10-59,holofoil
16685,ecard1-43,normal
16686,swsh10tg-TG25,holofoil
16689,neo4-97,unlimited
16690,swsh4-11,normal
16694,dp1-49,normal
16695,swsh4-35,normal
16697,pl1-86,normal
16703,xy3-89,normal
16704,swsh5-151,holofoil
16705,ex14-25,normal
16706,gym1-128,unlimited
16710,sv5-68,normal
16711,fut20-2,normal
16713,sm12-241,holofoil
16714,dp2-58,normal
16719,sv8-181,normal
16720,xy7-25,holofoil
16722,sv8pt5-74,normal
16723,neo1-22,1stEdition
16724,swsh9tg-TG22,holofoil
16726,ru1-14,normal
16727,swsh4-116,normal
16728,sm75-11,holofoil
16729,xy7-79,normal
16731,sm12-110,holofoil
16732,neo2-49,unlimited
16733,smp-SM112,normal
16735,xy7-86,holofoil
16736,swsh12-197,holofoil
16739,hgss4-27,normal
16741,sm6-25,normal
16742,swshp-SWSH081,holofoil
16743,ex8-30,normal
16744,swsh11tg-TG18,holofoil
16745,swsh4-190,holofoil
16747,sv2-39,normal
16748,pl4-61,normal
16751,sv5-132,normal
16754,base6-74,normal
16755,dpp-DP03,holofoil
16756,xy5-44,holofoil
16759,np-19,holofoil
16760,dp5-39,normal
16761,pl2-63,normal
16763,sv3pt5-83,normal
16764,sv8pt5-4,normal
16765,bw9-14,normal
16767,swsh12-179,holofoil
16770,base3-5,unlimitedHolofoil
16771,sm11-188,normal
16772,sma-SV17,holofoil
16773,base5-58,1stEdition
16775,sm11-208,normal
16776,hgss4-76,normal
16777,bw10-89,normal
16778,sm2-121,normal
16779,xy4-71,holofoil
16780,gym1-54,1stEdition
16781,swsh12tg-TG28,holofoil
16782,bw7-37,normal
16784,swsh9tg-TG12,holofoil
16786,dp5-1,holofoil
16787,swsh12pt5gg-GG39,holofoil
16790,swsh5-119,normal
16791,ex6-54,normal
16792,ex6-24,normal
16793,ex10-54,normal
16794,xy4-52,normal
16796,sm7-132,normal
16798,ex10-101,holofoil
16799,sv6pt5-4,normal
16800,swshp-SWSH166,holofoil
16801,swsh7-146,normal
16804,swsh45-30,holofoil
16805,ex11-61,normal
16807,sv4pt5-1,normal
16808,pl3-95,normal
16810,swsh6-226,holofoil
16811,ex5-53,normal
16813,sm35-78,holofoil
16815,sm4-118,holofoil
16816,sv7-100,normal
16817,bw4-3,normal
16819,swsh10-174,holofoil
16820,swsh8-151,normal
16822,sv7-90,normal
16824,ex11-18,holofoil
16825,svp-148,holofoil
16828,sm11-257,holofoil
16831,sv1-200,holofoil
16832,sv4pt5-126,holofoil
16833,det1-17,holofoil
16834,me1-169,holofoil
16837,hgss3-75,normal
16838,ex14-45,normal
16839,swsh4-203,holofoil
16841,sm3-32,normal
16842,swsh5-116,normal
16843,ex12-20,normal
16844,bw6-2,normal
16845,g1-52,normal
16846,ex16-49,normal
16847,col1-94,normal
16849,swsh4-194,holofoil
16850,pop3-6,holofoil
16851,bw6-109,normal
16852,sv8pt5-65,holofoil
16853,bw2-30,holofoil
16854,swsh12pt5-52,normal
16855,sm35-15,normal
16858,sm4-117,holofoil
16859,ex3-79,normal
16861,sv9-181,holofoil
16862,swshp-SWSH256,holofoil
16866,gym1-106,1stEdition
16867,sm1-93,holofoil
16868,bw10-65,holofoil
16871,sm9-18,normal
16872,sv3pt5-63,normal
16873,xyp-XY199,normal
16875,basep-22,normal
16878,swsh45sv-SV077,holofoil
16880,sv8-205,holofoil
16881,rsv10pt5-106,holofoil
16882,swsh7-12,normal
16884,pl3-108,normal
16887,swsh8-116,normal
16889,g1-2,holofoil
16891,me1-157,holofoil
16895,sv1-245,holofoil
16897,swsh45sv-SV039,holofoil
16898,me1-128,normal
16899,xy0-34,normal
16900,zsv10pt5-52,normal
16901,sm2-25,holofoil
16902,swsh7-237,holofoil
16904,rsv10pt5-102,holofoil
16905,sv6-200,holofoil
16906,xy0-9,holofoil
16907,xy3-48,normal
16908,ex4-59,normal
16909,ex16-57,normal
16910,xy9-32,holofoil
16912,sm4-7,normal
16913,dp3-84,normal
16914,me2-123,holofoil
16916,ex14-65,normal
16918,ex11-46,normal
16919,sm35-9,holofoil
16920,swsh12-106,normal
16921,bw2-46,normal
16923,xyp-XY67,holofoil
16924,swsh7-98,normal
16925,sm1-76,normal
16926,me1-8,normal
16927,swsh9-148,normal
16928,sm8-127,holofoil
16931,base3-11,1stEditionHolofoil
16932,sm8-189,normal
16933,neo2-49,1stEdition
16935,swsh11tg-TG17,holofoil
16936,smp-SM212,holofoil
16938,svp-145,holofoil
16939,svp-58,holofoil
16941,gym1-38,unlimited
16943,ex1-103,holofoil
16944,sv8pt5-28,holofoil
16945,swsh11tg-TG15,holofoil
16946,sm4-68,normal
16948,swshp-SWSH005,holofoil
16949,swsh3-120,normal
16950,swsh2-198,holofoil
16951,sm9-24,normal
16953,base5-41,unlimited
16955,bw10-31,normal
16956,sv4pt5-168,holofoil
16957,sm12-58,normal
16958,dp1-11,holofoil
16959,swsh12-171,holofoil
16962,sv8-206,holofoil
16963,sv4-122,holofoil
16964,dp7-72,normal
16965,bw8-44,normal
16966,sv8-136,holofoil
16967,xy5-144,normal
16968,swsh1-119,holofoil
16969,xy1-94,normal
16970,bw1-76,holofoil
16972,base5-51,1stEdition
16975,sv10-5,normal
16976,swsh10tg-TG16,holofoil
16977,sm5-78,normal
16978,swsh11tg-TG05,holofoil
16984,sm9-28,normal
16985,sv2-31,normal
16986,neo4-17,unlimited
16987,ex6-45,normal
16990,bw5-52,normal
16992,hgss2-57,normal
16993,sm12-132,normal
16996,neo1-5,1stEditionHolofoil
16999,sv10-104,holofoil
17000,pl3-76,normal
17001,sm1-135,normal
17003,swsh10-29,normal
17006,ex2-8,holofoil
17007,ex13-50,normal
17009,sv8-127,normal
17014,sm10-10,normal
17015,sma-SV5,holofoil
17016,base4-112,normal
17018,ex16-50,normal
17020,bw6-74,normal
17021,bw8-127,normal
17022,swsh12-190,holofoil
17023,ex10-73,normal
17025,ecard1-86,normal
17026,neo1-53,unlimited
17028,sm6-52,normal
17029,sv3-203,holofoil
17031,dp3-51,normal
17032,sm11-88,normal
17033,pop6-10,normal
17035,gym1-119,1stEdition
17036,neo3-31,unlimited
17037,sm75-20,holofoil
17038,svp-171,holofoil
17040,xy3-98,normal
17041,base2-60,unlimited
17044,sm11-38,holofoil
17047,ex1-27,normal
17049,swsh6-177,holofoil
17050,swsh8-189,holofoil
17052,base2-15,unlimitedHolofoil
17053,dp5-94,normal
17054,col1-64,normal
17056,gym1-104,1stEdition
17060,pop4-3,normal
17061,dp4-1,holofoil
17066,dp2-23,normal
17067,sv6-189,holofoil
17068,ex15-41,normal
17070,ex12-16,normal
17071,swsh45-44,holofoil
17072,sm9-42,normal
17073,sv3pt5-3,holofoil
17074,dp4-49,normal
17076,sv8-121,normal
17078,ex13-58,normal
17079,ex11-39,normal
17080,sm2-117,normal
17081,sm11-183,normal
17082,swsh12pt5gg-GG19,holofoil
17083,swsh4-158,normal
17084,sv6-131,normal
17085,g1-8,normal
17087,ex13-39,normal
17090,sv4pt5-166,holofoil
17091,base3-45,unlimited
17092,sv3-131,normal
17093,swsh12pt5-142,normal
17094,sv9-151,normal
17095,g1-32,normal
17096,gym1-25,1stEdition
17097,smp-SM131,holofoil
17100,swsh11tg-TG01,holofoil
17101,xy8-161,holofoil
17104,cel25c-76_A,holofoil
17105,sv6-93,holofoil
17106,sm9-19,holofoil
17107,sm11-255,holofoil
17111,cel25c-113_A,holofoil
17112,cel25-15,holofoil
17113,pop7-17,normal
17115,swsh3-72,normal
17117,g1-57,normal
17118,base1-14,holofoil
17119,xy2-105,holofoil
17121,bw4-95,holofoil
17122,bwp-BW43,holofoil
17123,sv7-99,normal
17124,xy3-8,normal
17125,sv6-70,normal
17126,swsh9-9,normal
17127,smp-SM215,holofoil
17130,xy1-48,normal
17131,ecard2-2,normal
17132,gym1-107,unlimited
17136,xy11-85,normal
17139,sv8-40,normal
17141,swsh2-58,normal
17142,swsh3-5,normal
17143,sv8-164,holofoil
17146,sv5-74,normal
17147,dp3-53,normal
17148,neo1-43,1stEdition
17149,sv6-78,normal
17150,ex11-72,normal
17151,swshp-SWSH259,holofoil
17153,sv4-154,normal
17158,bw1-50,normal
17162,sm8-36,normal
17164,swshp-SWSH139,holofoil
17165,sm12-96,normal
17166,base1-13,holofoil
17167,swshp-SWSH255,holofoil
17169,swsh1-22,normal
17171,dp2-123,holofoil
17172,xy8-98,normal
17173,xy12-98,normal
17174,ecard3-30,normal
17176,ecard1-74,normal
17180,swsh12-11,normal
17181,hgss2-28,normal
17183,sv1-63,normal
17185,si1-13,normal
17186,swshp-SWSH088,holofoil
17188,swsh45sv-SV084,holofoil
17189,smp-SM44,holofoil
17191,swsh8-270,holofoil
17192,sm6-122,holofoil
17193,pl4-16,normal
17197,ecard1-45,normal
17198,xy9-3,holofoil
17199,swsh5-47,normal
17200,sm9-125,normal
17203,bw9-110,holofoil
17204,me1-21,normal
17205,np-4,normal
17206,sv4pt5-160,holofoil
17207,sv9-176,holofoil
17212,bw2-42,normal
17213,ex9-17,normal
17215,dp6-14,holofoil
17216,ex16-53,normal
17217,swsh10-183,holofoil
17218,hgss1-122,normal
17220,swshp-SWSH069,holofoil
17222,ecard1-84,normal
17223,dp3-40,normal
17226,hgss1-44,normal
17229,swsh9-168,holofoil
17231,xy2-92,normal
17232,sm11-48,normal
17236,sv3-175,normal
17237,ex5-6,holofoil
17238,sv4pt5-181,holofoil
17240,sv4-85,normal
17242,xy1-22,normal
17245,me2-34,holofoil
17248,swsh9-184,holofoil
17249,dp5-37,normal
17250,swshp-SWSH095,holofoil
17251,swsh9-85,normal
17253,sm12-220,holofoil
17254,svp-152,holofoil
17259,sv7-152,holofoil
17260,swsh45sv-SV045,holofoil
17261,base2-16,1stEditionHolofoil
17262,sv10-171,normal
17264,neo1-91,unlimited
17266,xy2-46,normal
17267,sv1-116,normal
17269,ex10-70,normal
17272,sm10-197,holofoil
17273,hgss1-101,normal
17274,ex2-94,holofoil
17276,ex10-80,normal
17277,bw3-35,normal
17278,swsh8-146,holofoil
17279,neo3-57,1stEdition
17281,basep-24,holofoil
17282,sm11-177,normal
17284,swsh9-78,normal
17285,swsh6-127,normal
17286,xy12-106,holofoil
17288,swsh6-84,normal
17289,sv8-118,normal
17291,swsh9-44,normal
17292,hgss4-52,normal
17293,rsv10pt5-170,holofoil
17294,sm11-111,normal
17295,xy4-53,normal
17296,sm12-133,normal
17299,sm5-152,holofoil
17300,sm1-112,normal
17302,pl1-79,normal
17303,swsh12pt5-121,normal
17304,xy7-85,holofoil
17305,dp7-47,normal
17306,sv5-62,holofoil
17307,dp6-61,normal
17308,swsh5-132,normal
17309,bw11-100,holofoil
17310,neo2-60,unlimited
17311,xy5-131,normal
17312,dv1-1,holofoil
17313,sm12-116,normal
17315,bwp-BW90,holofoil
17318,sm12-98,normal
17319,bw8-16,normal
17320,hgss2-71,normal
17321,gym2-97,1stEdition
17322,sm2-4,normal
17323,swsh12pt5-151,holofoil
17324,sm2-78,normal
17326,hgss4-71,normal
17327,swshp-SWSH260,holofoil
17328,det1-9,holofoil
17329,swsh6-78,normal
17331,sv3-228,holofoil
17332,swsh12-16,holofoil
17333,dp5-80,normal
17334,xy7-99,holofoil
17336,sv8-62,normal
17341,pl4-60,normal
17342,neo1-8,1stEditionHolofoil
17343,sv4pt5-235,holofoil
17344,bw5-70,normal
17345,bw9-23,normal
17347,sv1-152,normal
17348,bw7-82,normal
17349,bw3-58,normal
17350,gym2-46,unlimited
17351,swsh3-190,holofoil
17354,base5-57,unlimited
17355,pl4-52,normal
17356,sv8-158,normal
17357,sv6-161,normal
17359,ecard1-48,normal
17360,base1-61,normal
17362,sv5-93,normal
17364,sv3pt5-96,normal
17365,base6-52,normal
17366,sv8-128,normal
17367,swsh2-99,normal
17368,sm6-38,normal
17370,neo2-71,1stEdition
17371,sv4pt5-233,holofoil
17373,sv10-211,holofoil
17374,sv1-83,normal
17376,sv1-211,holofoil
17379,pgo-24,holofoil
17380,sma-SV86,holofoil
17381,ecard2-83,normal
17382,neo1-89,unlimited
17383,sv10-139,holofoil
17386,xy12-7,normal
17387,swsh5-53,normal
17390,bw8-82,normal
17391,dp7-71,normal
17392,bw5-64,normal
17394,ex2-88,normal
17395,ecard3-36,normal
17396,sv10-53,normal
17397,sv1-106,holofoil
17398,swsh10-126,holofoil
17400,ex10-42,normal
17403,col1-14,holofoil
17404,sv3pt5-59,normal
17405,ex9-68,normal
17406,ecard3-33,normal
17407,xy3-32,normal
17413,sv10-225,holofoil
17414,ecard2-25,normal
17415,dp6-22,normal
17417,dp1-93,normal
17419,sm6-72,normal
17422,swsh12-201,holofoil
17423,sm5-51,normal
17424,ex15-26,normal
17425,bw4-67,normal
17426,dp3-39,normal
17427,xy12-81,normal
17429,swsh1-112,normal
17432,bw11-61,normal
17433,sv7-139,normal
17434,sv1-81,holofoil
17435,sm11-63,normal
17437,swsh6-193,holofoil
17438,bw9-101,holofoil
17439,dp4-78,normal
17440,hgss3-61,normal
17441,bw2-49,normal
17442,sv3pt5-15,holofoil
17444,swsh4-65,normal
17446,gym1-67,1stEdition
17448,sv8pt5-67,normal
17449,ex11-62,normal
17451,sm7-157,holofoil
17452,sv2-86,holofoil
17453,col1-68,normal
17454,sv7-24,normal
17458,xyp-XY126,holofoil
17461,gym1-4,1stEditionHolofoil
17463,swsh12pt5-34,normal
17464,sv3pt5-137,normal
17465,xy3-87,normal
17466,sma-SV56,holofoil
17469,sm8-19,holofoil
17470,pl4-84,normal
17472,dp3-26,normal
17473,swshp-SWSH128,holofoil
17474,smp-SM32,holofoil
17477,sv10-194,holofoil
17478,dp1-29,normal
17479,sv9-105,normal
17480,xy1-39,normal
17482,sm11-148,normal
17483,swsh45sv-SV069,holofoil
17485,sv7-80,holofoil
17486,zsv10pt5-75,normal
17487,sm12-219,holofoil
17488,neo3-5,1stEditionHolofoil
17493,me1-176,holofoil
17494,sv3-150,normal
17495,swsh6-114,holofoil
17497,hgss1-51,normal
17499,pl3-65,normal
17500,swsh8-62,normal
17503,dp5-54,normal
17504,sv3-129,normal
17506,sv3-221,holofoil
17507,swsh6-115,holofoil
17508,swsh5-137,normal
17509,bw6-65,normal
17513,sm11-64,normal
17517,swsh1-25,holofoil
17518,ex8-52,normal
17519,swsh9-87,normal
17521,sm10-177,normal
17522,ecard1-76,normal
17523,me1-67,normal
17527,sm9-43,holofoil
17528,swsh8-169,normal
17529,sm115-67,holofoil
17530,ex15-48,normal
17531,swsh5-163,holofoil
17533,sm5-45,normal
17534,xy1-58,normal
17538,sv3pt5-178,holofoil
17540,xy6-75,holofoil
17541,swsh5-51,holofoil
17542,sv1-70,normal
17543,svp-35,holofoil
17545,ecard1-35,normal
17547,sm10-116,normal
17548,swsh8-40,holofoil
17550,sv6-201,holofoil
17553,ex6-52,normal
17554,hgss1-41,normal
17555,gym2-116,unlimited
17556,swsh8-204,normal
17557,sv8-135,holofoil
17558,xy12-30,normal
17562,dp3-62,normal
17564,sm4-57,holofoil
17566,neo1-36,1stEdition
17567,dp7-9,holofoil
17569,swsh4-180,holofoil
17570,swsh8-256,holofoil
17571,dp3-29,normal
17572,ex12-7,holofoil
17574,me1-107,normal
17576,dp4-87,normal
17578,xy0-36,normal
17579,dv1-21,holofoil
17580,sm3-63,holofoil
17585,pop9-16,normal
17587,base5-33,1stEdition
17594,sv4-172,normal
17595,sm75-45,normal
17598,pop5-17,normal
17599,base5-13,unlimitedHolofoil
17600,sv10-231,holofoil
17601,bw3-88,holofoil
17604,swsh6-173,holofoil
17605,swsh45sv-SV014,holofoil
17606,sv3pt5-194,holofoil
17607,dc1-30,normal
17608,swsh3-111,holofoil
17609,gym1-95,1stEdition
17611,ex11-28,normal
17612,neo4-63,1stEdition
17614,sm4-33,normal
17615,sv2-58,normal
17617,base3-56,unlimited
17619,xy2-108,holofoil
17622,cel25c-145_A,holofoil
17624,ex3-86,normal
17625,sm8-67,normal
17626,swshp-SWSH244,holofoil
17627,swshp-SWSH129,holofoil
17630,sv7-96,holofoil
17632,sv4pt5-162,holofoil
17633,xy0-33,normal
17634,ecard2-135,normal
17635,dp4-70,normal
17636,sm5-77,holofoil
17637,swsh2-129,normal
17638,ex16-94,holofoil
17639,xy11-101,normal
17640,swsh3-21,holofoil
17641,sm5-113,normal
17642,mcd22-10,normal
17643,ex7-35,normal
17644,dp7-58,normal
17646,ex8-11,normal
17647,swsh45-39,holofoil
17648,xy3-102,normal
17649,neo2-72,1stEdition
17650,sm115-63,holofoil
17651,dp4-56,normal
17652,bw2-60,normal
17655,gym2-30,unlimited
17657,sv7-147,holofoil
17658,swsh1-54,normal
17659,sv8-251,holofoil
17660,swsh7-29,holofoil
17661,sv4-49,holofoil
17664,xy0-8,normal
17665,sv4pt5-226,holofoil
17666,sm2-9,holofoil
17667,me2-10,normal
17669,sm5-49,normal
17670,ex10-21,normal
17671,pgo-8,normal
17672,sm10-70,normal
17673,ex8-40,normal
17676,sv1-183,normal
17678,sv8-95,normal
17679,smp-SM91,holofoil
17681,neo1-33,unlimited
17682,smp-SM09,holofoil
17684,sm10-174,normal
17686,pl3-25,normal
17687,ex4-93,holofoil
17689,bw2-74,normal
17692,sv5-91,normal
17695,swsh45sv-SV070,holofoil
17697,sm7-44,normal
17700,xyp-XY83,holofoil
17701,sv5-118,normal
17702,sv4-221,holofoil
17704,xy8-64,holofoil
17705,xy1-47,normal
17706,bw1-38,normal
17709,swsh7-128,normal
17711,bw5-23,normal
17713,xy4-41,normal
17716,sv6-68,holofoil
17718,xy2-85,normal
17721,sm5-4,normal
17724,gym2-105,unlimited
17727,pl3-4,holofoil
17728,swsh7-20,holofoil
17730,ex9-95,holofoil
17732,bw3-94,normal
17733,neo1-49,unlimited
17735,sm6-5,normal
17739,ecard2-55,normal
17740,bw1-83,normal
17741,gym1-124,unlimited
17742,ex8-67,normal
17747,sv8pt5-38,normal
17750,sm8-206,holofoil
17751,ex7-97,holofoil
17754,bw11-RC9,holofoil
17755,sm11-23,normal
17756,sm2-23,normal
17757,base4-26,normal
17758,sma-SV77,holofoil
17759,hgss1-58,normal
17761,xyp-XY54,holofoil
17765,swsh7-70,holofoil
17766,ex3-22,normal
17767,ex8-62,normal
17769,ex2-33,normal
17771,ecard1-33,normal
17772,bw10-79,normal
17777,sm6-48,normal
17778,sv4pt5-54,holofoil
17779,sv3pt5-146,holofoil
17782,swsh4-49,holofoil
17784,hgss4-89,normal
17785,sm1-12,holofoil
17786,xy10-106,normal
17787,dp6-99,normal
17793,sv4pt5-13,holofoil
17794,swsh4-201,holofoil
17795,bw11-85,holofoil
17796,sv8pt5-111,normal
17799,swsh5-67,normal
17801,neo4-25,1stEdition
17802,sv8-56,holofoil
17803,svp-47,holofoil
17804,swsh9-100,normal
17805,base1-24,normal
17806,ex2-13,holofoil
17808,bw6-29,normal
17810,ex2-83,normal
17811,rsv10pt5-56,normal
17812,base6-94,normal
17815,sm7-130,normal
17816,svp-135,holofoil
17817,swsh35-12,normal
17818,pl4-43,normal
17819,sm3-24,normal
17821,base4-79,normal
17824,swsh2-75,holofoil
17826,xy8-37,normal
17829,sm4-66,normal
17835,pgo-41,normal
17837,ecard1-20,holofoil
17841,sv10-40,normal
17842,sv3pt5-82,normal
17844,ex12-32,normal
17845,sv6-171,holofoil
17846,sm6-8,normal
17847,swshp-SWSH034,holofoil
17848,sv6-4,normal
17849,xyp-XY60,holofoil
17850,neo4-79,unlimited
17856,ex3-55,normal
17857,ex5-63,normal
17858,me2-61,holofoil
17862,dp5-19,normal
17863,sm12-3,normal
17866,pl1-120,normal
17867,ex3-38,normal
17868,ex12-39,normal
17869,g1-29,holofoil
17870,swsh45sv-SV091,holofoil
17871,sv4pt5-45,normal
17873,gym1-131,1stEdition
17874,sm8-110,normal
17879,hgss4-26,normal
17880,svp-187,holofoil
17882,swsh7-171,holofoil
17886,sv6-211,holofoil
17887,swsh12pt5-127,normal
17888,xy3-84,normal
17889,sv4-181,normal
17891,base5-22,unlimited
17892,dp6-4,holofoil
17898,ex7-99,holofoil
17899,sm2-72,normal
17901,sm8-82,normal
17902,swsh10-142,normal
17903,swsh2-31,normal
17904,xy1-87,normal
17905,swsh10-91,normal
17906,dp2-7,holofoil
17907,neo1-108,1stEdition
17908,sv8-160,holofoil
17911,sm8-108,holofoil
17912,base6-110,normal
17915,sm10-45,normal
17919,ecard2-12,normal
17920,hgss3-12,normal
17922,sv3pt5-40,holofoil
17923,gym1-55,unlimited
17926,dp7-88,normal
17927,xy6-83,normal
17929,dp2-70,normal
17930,ex2-23,normal
17931,sv8-54,normal
17933,ex6-59,normal
17934,swsh35-47,holofoil
17937,swsh12-71,holofoil
17938,sv6pt5-57,normal
17940,smp-SM21,holofoil
17942,sv10-197,holofoil
17943,bw5-57,normal
17945,swsh8-198,normal
17946,pop2-1,holofoil
17947,ex3-46,normal
17948,swsh1-206,holofoil
17949,xy1-132,normal
17950,svp-96,holofoil
17952,sv4-254,holofoil
17953,sm10-152,normal
17955,gym1-49,unlimited
17957,col1-40,normal
17960,sv3pt5-134,holofoil
17961,swsh7-229,holofoil
17962,xy2-89,normal
17964,swsh5-49,normal
17965,swsh12pt5gg-GG31,holofoil
17967,sv1-186,normal
17968,ex12-6,holofoil
17969,swsh6-120,normal
17970,xyp-XY113,holofoil
17971,sv3-119,normal
17972,ex8-10,holofoil
17975,bw7-85,holofoil
17979,swsh4-45,normal
17981,swsh5-91,holofoil
17982,sv8pt5-93,normal
17983,svp-159,holofoil
17985,sm10-192,holofoil
17986,swsh2-200,holofoil
17987,sv3-151,normal
17988,xy2-78,holofoil
17990,me1-69,normal
17991,me1-110,normal
17992,gym2-84,1stEdition
17993,sv4-197,holofoil
17994,swsh2-57,normal
17998,sv6-28,normal
17999,sv4pt5-216,holofoil
18000,ex9-14,normal
18001,sv7-84,normal
18002,sm12-33,normal
18003,ex10-27,normal
18005,sv1-144,normal
18008,swsh8-93,normal
18009,swsh6-59,normal
18010,xy12-60,holofoil
18012,sv5-80,holofoil
18013,sm8-188,normal
18014,neo1-90,unlimited
18017,sv8pt5-17,holofoil
18021,sv5-67,normal
18022,sm11-156,holofoil
18024,xy5-14,normal
18025,bw8-73,normal
18026,xy7-55,normal
18027,sv1-135,normal
18029,xy6-43,normal
18030,bw8-25,holofoil
18033,swsh9-66,normal
18034,sma-SV49,holofoil
18035,pl1-55,normal
18037,pl4-4,holofoil
18038,sm6-105,holofoil
18039,ex12-77,normal
18040,xy0-12,normal
18041,swsh3-80,normal
18043,sm10-193,holofoil
18044,swshp-SWSH032,holofoil
18045,xy7-3,normal
18048,gym2-25,1stEdition
18049,ex7-82,normal
18053,sm3-76,normal
18057,sv7-105,holofoil
18058,swsh7-83,holofoil
18060,pl3-42,normal
18061,xyp-XY70,holofoil
18062,swsh10-196,holofoil
18063,sm8-223,holofoil
18064,dp2-73,normal
18068,sv9-43,holofoil
18069,swsh8-237,normal
18070,ex4-13,normal
18071,bw4-72,normal
18072,swsh1-16,normal
18073,swsh1-83,normal
18075,swsh12pt5-6,normal
18076,gym1-25,unlimited
18077,ecard3-19,normal
18078,swsh2-118,normal
18079,hgss3-65,normal
18080,ex15-88,normal
18081,swsh3-38,normal
18082,sm2-73,normal
18083,swsh9-93,normal
18084,pl2-13,holofoil
18085,ex8-16,normal
18086,ru1-13,normal
18087,sm11-4,holofoil
18089,me1-181,holofoil
18090,xy11-65,holofoil
18092,swsh3-36,normal
18094,base3-46,1stEdition
18095,rsv10pt5-33,normal
18097,bw7-89,holofoil
18101,sv2-22,normal
18105,ex6-16,normal
18106,smp-SM95,holofoil
18107,sv3-92,normal
18109,xy4-14,normal
18110,smp-SM97,holofoil
18112,g1-15,normal
18113,xy5-125,normal
18114,ex13-85,normal
18115,gym2-78,1stEdition
18116,hgss4-41,normal
18118,xy1-133,normal
18119,zsv10pt5-9,normal
18120,sv9-33,normal
18122,ecard2-106,normal
18125,swsh1-59,normal
18128,swsh5-43,normal
18129,sm4-16,normal
18130,hgss3-79,normal
18131,ex5-68,normal
18133,ex7-55,normal
18134,svp-98,holofoil
18135,swsh45-48,holofoil
18136,bwp-BW64,holofoil
18137,bw1-41,normal
18138,xy8-126,normal
18140,ex11-3,holofoil
18143,base2-57,1stEdition
18144,sm75-40,holofoil
18145,neo4-71,unlimited
18146,sm9-2,normal
18148,swsh6-85,normal
18149,xy9-108,normal
18150,pl1-68,normal
18151,swsh8-248,holofoil
18154,base3-7,1stEditionHolofoil
18155,gym2-41,unlimited
18157,swsh7-142,normal
18158,dp5-43,normal
18159,sv10-170,normal
18160,dp3-117,normal
18163,sv2-21,holofoil
18165,sv7-61,normal
18166,dp3-95,normal
18168,swsh12pt5-147,holofoil
18169,swsh7-56,normal
18170,sm2-70,normal
18171,xy3-58,holofoil
