price_id,variant_id,market_price,date_observed
3530,9333,1.47,2026-01-25
3531,20480,17.75,2026-01-25
3532,11699,7.97,2026-01-25
3533,1538,72.14,2026-01-25
3534,5554,11.57,2026-01-25
3535,9123,5.81,2026-01-25
3536,6554,0.18,2026-01-25
3537,6490,0.39,2026-01-25
3538,10632,1.05,2026-01-25
3539,1363,0.50,2026-01-25
3540,11166,1.22,2026-01-25
3541,23848,25.20,2026-01-25
3542,7315,9.21,2026-01-25
3543,17670,10.01,2026-01-25
3544,13217,38.01,2026-01-25
3545,25711,18.67,2026-01-25
3546,18307,2.15,2026-01-25
3547,468,12.32,2026-01-25
3548,14288,1900.00,2026-01-25
3549,20298,0.82,2026-01-25
3550,23532,1.87,2026-01-25
3551,17806,21.98,2026-01-25
3552,15968,16.65,2026-01-25
3553,6525,0.44,2026-01-25
3554,16995,0.84,2026-01-25
3555,18770,9.07,2026-01-25
3556,15530,8.83,2026-01-25
3557,18105,16.62,2026-01-25
3558,15539,25.98,2026-01-25
3559,17696,11.50,2026-01-25
3560,3976,0.30,2026-01-25
3561,5721,1.20,2026-01-25
3562,12664,6.10,2026-01-25
3563,16253,4.43,2026-01-25
3564,5926,2.11,2026-01-25
3565,6622,16.03,2026-01-25
3566,8194,144.20,2026-01-25
3567,19593,17.90,2026-01-25
3568,12836,8.38,2026-01-25
3569,18270,1.16,2026-01-25
3570,18983,4.71,2026-01-25
3571,18817,0.17,2026-01-25
3572,4097,0.48,2026-01-25
3573,24694,0.11,2026-01-25
3574,2898,0.31,2026-01-25
3575,12646,5.46,2026-01-25
3576,4873,8.69,2026-01-25
3577,21434,8.81,2026-01-25
3578,2524,3.02,2026-01-25
3579,6754,19.82,2026-01-25
3580,22264,4.93,2026-01-25
3581,6169,0.17,2026-01-25
3582,19294,0.35,2026-01-25
3583,19864,0.25,2026-01-25
3584,19053,0.51,2026-01-25
3585,18863,0.13,2026-01-25
3586,17813,0.34,2026-01-25
3587,14573,438.44,2026-01-25
3588,12808,1.71,2026-01-25
3589,3531,30.59,2026-01-25
3590,6135,35.90,2026-01-25
3591,7503,93.98,2026-01-25
3592,25929,0.22,2026-01-25
3593,24863,0.42,2026-01-25
3594,23215,0.12,2026-01-25
3595,9858,0.26,2026-01-25
3596,843,0.67,2026-01-25
3597,20073,1.93,2026-01-25
3598,15311,0.67,2026-01-25
3599,23445,2.36,2026-01-25
3600,2628,2.66,2026-01-25
3601,19891,0.19,2026-01-25
3602,20658,0.56,2026-01-25
3603,22035,0.96,2026-01-25
3604,15284,3.84,2026-01-25
3605,8718,2.80,2026-01-25
3606,15757,1.43,2026-01-25
3607,1952,0.15,2026-01-25
3608,2915,0.33,2026-01-25
3609,24341,0.36,2026-01-25
3610,10604,0.65,2026-01-25
3611,13927,86.73,2026-01-25
3612,2313,24.65,2026-01-25
3613,2684,1.91,2026-01-25
3614,2025,1.40,2026-01-25
3615,27008,173.88,2026-01-25
3616,7611,53.40,2026-01-25
3617,8696,55.00,2026-01-25
3618,26819,32.94,2026-01-25
3619,12451,12.03,2026-01-25
3620,16305,0.23,2026-01-25
3621,10311,0.49,2026-01-25
3622,15464,555.00,2026-01-25
3623,20667,369.26,2026-01-25
3624,3873,2.27,2026-01-25
3625,5557,9.35,2026-01-25
3626,519,0.53,2026-01-25
3627,14428,0.87,2026-01-25
3628,21119,6.05,2026-01-25
3629,22269,17.55,2026-01-25
3630,13730,3.25,2026-01-25
3631,24150,27.30,2026-01-25
3632,23725,1.07,2026-01-25
3633,1931,1.22,2026-01-25
3634,23019,9.99,2026-01-25
3635,26036,11.03,2026-01-25
3636,9883,7.52,2026-01-25
3637,19133,2.84,2026-01-25
3638,10503,3.35,2026-01-25
3639,25180,9.41,2026-01-25
3640,7973,20.20,2026-01-25
3641,16485,1.76,2026-01-25
3642,3274,6.24,2026-01-25
3643,17469,5.32,2026-01-25
3644,25815,1.90,2026-01-25
3645,8379,19.04,2026-01-25
3646,12699,19.86,2026-01-25
3647,15678,20.00,2026-01-25
3648,15111,0.50,2026-01-25
3649,1725,0.74,2026-01-25
3650,14800,0.23,2026-01-25
3651,17030,0.33,2026-01-25
3652,5535,9.68,2026-01-25
3653,26040,19.03,2026-01-25
3654,7936,7.72,2026-01-25
3655,3398,5.95,2026-01-25
3656,16607,150.00,2026-01-25
3657,8743,17.35,2026-01-25
3658,8686,0.33,2026-01-25
3659,16120,0.59,2026-01-25
3660,22638,1.36,2026-01-25
3661,4591,2.24,2026-01-25
3662,7190,0.15,2026-01-25
3663,1257,0.41,2026-01-25
3664,12368,7.68,2026-01-25
3665,14010,3.61,2026-01-25
3666,15349,10.25,2026-01-25
3667,3406,6.47,2026-01-25
3668,3810,0.41,2026-01-25
3669,22689,0.84,2026-01-25
3670,18934,0.13,2026-01-25
3671,26486,0.26,2026-01-25
3672,21902,0.26,2026-01-25
3673,26890,0.46,2026-01-25
3674,2576,3.68,2026-01-25
3675,9343,4.41,2026-01-25
3676,20930,3.93,2026-01-25
3677,23373,5.66,2026-01-25
3678,22279,69.69,2026-01-25
3679,25402,0.41,2026-01-25
3680,13074,4.62,2026-01-25
3681,5275,0.78,2026-01-25
3682,3913,1.05,2026-01-25
3683,4034,1.51,2026-01-25
3684,7344,6.99,2026-01-25
3685,667,9.41,2026-01-25
3686,20163,10.43,2026-01-25
3687,8978,6.52,2026-01-25
3688,21485,15.77,2026-01-25
3689,22849,2.60,2026-01-25
3690,24252,47.00,2026-01-25
3691,22433,0.11,2026-01-25
3692,6501,0.44,2026-01-25
3693,547,87.07,2026-01-25
3694,10175,39.43,2026-01-25
3695,6345,0.35,2026-01-25
3696,4389,0.54,2026-01-25
3697,4881,6.45,2026-01-25
3698,18048,12.91,2026-01-25
3699,26585,8.51,2026-01-25
3700,10176,0.88,2026-01-25
3701,16806,5.80,2026-01-25
3702,11666,0.32,2026-01-25
3703,4574,0.64,2026-01-25
3704,9184,164.85,2026-01-25
3705,16462,0.80,2026-01-25
3706,14275,1.57,2026-01-25
3707,639,2.53,2026-01-25
3708,16571,4.64,2026-01-25
3709,1527,14.44,2026-01-25
3710,9885,21.31,2026-01-25
3711,21799,4.90,2026-01-25
3712,1474,4.90,2026-01-25
3713,21095,0.29,2026-01-25
3714,7874,0.94,2026-01-25
3715,6637,5.61,2026-01-25
3716,14405,12.06,2026-01-25
3717,4270,5.30,2026-01-25
3718,25742,0.46,2026-01-25
3719,8930,0.76,2026-01-25
3720,25329,0.31,2026-01-25
3721,26671,0.43,2026-01-25
3722,2869,86.74,2026-01-25
3723,17052,25.45,2026-01-25
3724,13014,2.49,2026-01-25
3725,10593,37.17,2026-01-25
3726,8015,0.71,2026-01-25
3727,6994,18.38,2026-01-25
3728,25191,0.47,2026-01-25
3729,3817,1.30,2026-01-25
3730,4628,1.55,2026-01-25
3731,6774,12.54,2026-01-25
3732,4437,1.07,2026-01-25
3733,11591,7.97,2026-01-25
3734,24938,0.13,2026-01-25
3735,5941,0.31,2026-01-25
3736,14773,0.26,2026-01-25
3737,4463,0.74,2026-01-25
3738,11331,28.66,2026-01-25
3739,4138,3.21,2026-01-25
3740,793,65.65,2026-01-25
3741,18197,26.34,2026-01-25
3742,19780,0.09,2026-01-25
3743,3185,0.29,2026-01-25
3744,26446,0.68,2026-01-25
3745,9758,0.20,2026-01-25
3746,17598,51.99,2026-01-25
3747,26442,0.64,2026-01-25
3748,3145,10.92,2026-01-25
3749,23151,0.21,2026-01-25
3750,25438,0.48,2026-01-25
3751,24706,35.92,2026-01-25
3752,20847,25.66,2026-01-25
3753,2285,5.75,2026-01-25
3754,12557,0.76,2026-01-25
3755,7427,1.92,2026-01-25
3756,25466,0.20,2026-01-25
3757,26220,0.53,2026-01-25
3758,20198,12.61,2026-01-25
3759,15679,7.09,2026-01-25
3760,23735,1.66,2026-01-25
3761,22781,15.99,2026-01-25
3762,19469,0.57,2026-01-25
3763,21940,9.21,2026-01-25
3764,14923,1.74,2026-01-25
3765,8249,3.93,2026-01-25
3766,9524,0.93,2026-01-25
3767,4796,2.86,2026-01-25
3768,13042,0.27,2026-01-25
3769,26181,0.35,2026-01-25
3770,3536,1.26,2026-01-25
3771,11479,1.64,2026-01-25
3772,25366,3.48,2026-01-25
3773,20443,26.82,2026-01-25
3774,15877,4.61,2026-01-25
3775,17317,3.06,2026-01-25
3776,5663,0.07,2026-01-25
3777,4205,0.17,2026-01-25
3778,15279,11.59,2026-01-25
3779,473,3.11,2026-01-25
3780,9558,37.71,2026-01-25
3781,1875,0.77,2026-01-25
3782,11322,9.29,2026-01-25
3783,15599,12.76,2026-01-25
3784,12574,4.36,2026-01-25
3785,22375,0.64,2026-01-25
3786,18320,0.72,2026-01-25
3787,12017,0.17,2026-01-25
3788,10900,0.75,2026-01-25
3789,16144,0.35,2026-01-25
3790,5430,0.50,2026-01-25
3791,9434,33.43,2026-01-25
3792,5299,67.42,2026-01-25
3793,26894,14.88,2026-01-25
3794,18396,15.18,2026-01-25
3795,8723,51.99,2026-01-25
3796,15882,0.16,2026-01-25
3797,889,0.33,2026-01-25
3798,18121,0.21,2026-01-25
3799,11946,0.07,2026-01-25
3800,24753,0.16,2026-01-25
3801,21998,0.57,2026-01-25
3802,2293,50.67,2026-01-25
3803,5945,76.50,2026-01-25
3804,18279,225.44,2026-01-25
3805,20365,87.27,2026-01-25
3806,23598,29.72,2026-01-25
3807,10388,4.98,2026-01-25
3808,17472,0.42,2026-01-25
3809,23855,0.86,2026-01-25
3810,10240,0.69,2026-01-25
3811,18403,2.79,2026-01-25
3812,24134,30.44,2026-01-25
3813,4213,0.10,2026-01-25
3814,2158,0.23,2026-01-25
3815,5126,86.47,2026-01-25
3816,18257,0.24,2026-01-25
3817,22874,0.47,2026-01-25
3818,17399,3.14,2026-01-25
3819,14170,0.49,2026-01-25
3820,2475,0.17,2026-01-25
3821,4969,0.64,2026-01-25
3822,11724,2.45,2026-01-25
3823,24674,3.81,2026-01-25
3824,13851,9.53,2026-01-25
3825,5073,4.30,2026-01-25
3826,15166,4.18,2026-01-25
3827,16475,9.37,2026-01-25
3828,20052,0.67,2026-01-25
3829,25324,5.31,2026-01-25
3830,23852,2.41,2026-01-25
3831,16025,28.37,2026-01-25
3832,1111,18.99,2026-01-25
3833,2959,76.91,2026-01-25
3834,25265,29.86,2026-01-25
3835,26340,0.27,2026-01-25
3836,17335,0.58,2026-01-25
3837,19808,54.10,2026-01-25
3838,9471,27.76,2026-01-25
3839,18640,0.39,2026-01-25
3840,1097,0.56,2026-01-25
3841,14140,0.39,2026-01-25
3842,19543,4.42,2026-01-25
3843,4686,0.66,2026-01-25
3844,25107,12.43,2026-01-25
3845,11379,3.03,2026-01-25
3846,1648,7.67,2026-01-25
3847,23843,67.78,2026-01-25
3848,7562,31.30,2026-01-25
3849,20412,13.16,2026-01-25
3850,10262,149.89,2026-01-25
3851,19302,0.90,2026-01-25
3852,26301,2.49,2026-01-25
3853,832,1.42,2026-01-25
3854,4092,95.83,2026-01-25
3855,1443,0.59,2026-01-25
3856,6789,0.10,2026-01-25
3857,10117,0.24,2026-01-25
3858,23526,2.54,2026-01-25
3859,12248,3.59,2026-01-25
3860,17037,1.81,2026-01-25
3861,12982,4.50,2026-01-25
3862,17766,1.14,2026-01-25
3863,18646,3.86,2026-01-25
3864,21196,2.06,2026-01-25
3865,15638,8.65,2026-01-25
3866,12239,0.20,2026-01-25
3867,11648,0.42,2026-01-25
3868,10476,4.90,2026-01-25
3869,23874,5.13,2026-01-25
3870,20002,18.99,2026-01-25
3871,14924,0.99,2026-01-25
3872,20145,13.91,2026-01-25
3873,11671,4.73,2026-01-25
3874,3579,0.54,2026-01-25
3875,2606,2.32,2026-01-25
3876,6264,0.16,2026-01-25
3877,12773,0.25,2026-01-25
3878,10635,14.06,2026-01-25
3879,21720,35.00,2026-01-25
3880,24890,1.39,2026-01-25
3881,17242,0.34,2026-01-25
3882,8676,0.68,2026-01-25
3883,12943,2.19,2026-01-25
3884,6735,7.09,2026-01-25
3885,20635,4.95,2026-01-25
3886,26523,137.00,2026-01-25
3887,1860,1.35,2026-01-25
3888,19259,9.52,2026-01-25
3889,2901,0.11,2026-01-25
3890,25215,0.27,2026-01-25
3891,18129,0.41,2026-01-25
3892,10427,0.65,2026-01-25
3893,10345,0.15,2026-01-25
3894,21832,0.44,2026-01-25
3895,22924,5.28,2026-01-25
3896,8720,15.36,2026-01-25
3897,26456,8.30,2026-01-25
3898,14180,0.27,2026-01-25
3899,15798,0.97,2026-01-25
3900,12508,3.13,2026-01-25
3901,488,4.79,2026-01-25
3902,22632,4.47,2026-01-25
3903,15827,0.50,2026-01-25
3904,13183,1.06,2026-01-25
3905,21815,1.21,2026-01-25
3906,13903,5.34,2026-01-25
3907,11482,0.16,2026-01-25
3908,24123,0.30,2026-01-25
3909,19831,1.31,2026-01-25
3910,992,2.18,2026-01-25
3911,11443,3.34,2026-01-25
3912,1997,20.09,2026-01-25
3913,25626,24.20,2026-01-25
3914,15104,24.81,2026-01-25
3915,17019,18.03,2026-01-25
3916,13947,1.27,2026-01-25
3917,17789,17.28,2026-01-25
3918,19308,2.30,2026-01-25
3919,11609,21.85,2026-01-25
3920,9570,6.01,2026-01-25
3921,16738,40.32,2026-01-25
3922,19475,0.58,2026-01-25
3923,2998,2.21,2026-01-25
3924,14199,0.26,2026-01-25
3925,5868,0.59,2026-01-25
3926,340,1.96,2026-01-25
3927,3496,0.57,2026-01-25
3928,7693,2.66,2026-01-25
3929,18684,0.20,2026-01-25
3930,15938,0.38,2026-01-25
3931,4471,48.11,2026-01-25
3932,18639,29.23,2026-01-25
3933,21313,0.35,2026-01-25
3934,1110,0.74,2026-01-25
3935,609,3.62,2026-01-25
3936,3126,15.00,2026-01-25
3937,10541,4.04,2026-01-25
3938,26326,1.50,2026-01-25
3939,13207,1.72,2026-01-25
3940,16951,0.39,2026-01-25
3941,8922,1.12,2026-01-25
3942,18520,0.43,2026-01-25
3943,13983,0.75,2026-01-25
3944,3859,0.09,2026-01-25
3945,16325,0.13,2026-01-25
3946,116,40.00,2026-01-25
3947,18419,25.16,2026-01-25
3948,17894,0.40,2026-01-25
3949,20133,0.18,2026-01-25
3950,7398,0.91,2026-01-25
3951,16343,0.27,2026-01-25
3952,23180,0.68,2026-01-25
3953,24335,2.67,2026-01-25
3954,9328,3.16,2026-01-25
3955,17261,73.17,2026-01-25
3956,15450,29.62,2026-01-25
3957,2103,138.49,2026-01-25
3958,9960,9.41,2026-01-25
3959,14585,4.07,2026-01-25
3960,8806,0.32,2026-01-25
3961,16903,0.63,2026-01-25
3962,21962,0.40,2026-01-25
3963,17169,0.15,2026-01-25
3964,18886,1.92,2026-01-25
3965,25622,23.88,2026-01-25
3966,10377,19.96,2026-01-25
3967,13401,29.99,2026-01-25
3968,17215,39.86,2026-01-25
3969,13311,49.99,2026-01-25
3970,26838,1.01,2026-01-25
3971,14026,2.24,2026-01-25
3972,8375,0.49,2026-01-25
3973,9495,3.08,2026-01-25
3974,15888,0.69,2026-01-25
3975,2554,4.22,2026-01-25
3976,2051,3.05,2026-01-25
3977,34,58.20,2026-01-25
3978,21008,0.93,2026-01-25
3979,22312,0.32,2026-01-25
3980,7552,0.16,2026-01-25
3981,8985,0.35,2026-01-25
3982,405,0.80,2026-01-25
3983,14370,0.21,2026-01-25
3984,24230,0.55,2026-01-25
3985,5289,0.38,2026-01-25
3986,3804,0.10,2026-01-25
3987,26617,0.49,2026-01-25
3988,7080,2.37,2026-01-25
3989,5707,1.84,2026-01-25
3990,2439,6.74,2026-01-25
3991,13672,5.28,2026-01-25
3992,23021,16.73,2026-01-25
3993,16155,0.20,2026-01-25
3994,11800,0.25,2026-01-25
3995,26355,20.66,2026-01-25
3996,23140,10.52,2026-01-25
3997,25518,323.50,2026-01-25
3998,4290,163.20,2026-01-25
3999,21199,4.37,2026-01-25
4000,7686,20.25,2026-01-25
4001,727,4.48,2026-01-25
4002,13140,8.20,2026-01-25
4003,2631,0.20,2026-01-25
4004,16827,0.40,2026-01-25
4005,22674,0.16,2026-01-25
4006,14818,0.35,2026-01-25
4007,6364,4.36,2026-01-25
4008,16980,9.91,2026-01-25
4009,6945,0.32,2026-01-25
4010,14798,0.43,2026-01-25
4011,15003,0.11,2026-01-25
4012,6864,0.28,2026-01-25
4013,5490,0.83,2026-01-25
4014,27064,13.55,2026-01-25
4015,25060,0.35,2026-01-25
4016,16423,0.57,2026-01-25
4017,1394,2.15,2026-01-25
4018,9616,6.99,2026-01-25
4019,1420,0.20,2026-01-25
4020,21311,0.63,2026-01-25
4021,2080,22.36,2026-01-25
4022,8898,0.54,2026-01-25
4023,14936,0.31,2026-01-25
4024,6002,0.46,2026-01-25
4025,13745,0.55,2026-01-25
4026,22974,0.42,2026-01-25
4027,784,3.06,2026-01-25
4028,19947,536.29,2026-01-25
4029,3631,0.50,2026-01-25
4030,14599,5.76,2026-01-25
4031,8708,6.74,2026-01-25
4032,21244,79.79,2026-01-25
4033,10930,0.89,2026-01-25
4034,10801,10.60,2026-01-25
4035,4071,0.27,2026-01-25
4036,1799,0.12,2026-01-25
4037,26263,0.53,2026-01-25
4038,9746,0.16,2026-01-25
4039,5180,3.61,2026-01-25
4040,13093,142.50,2026-01-25
4041,1730,1.62,2026-01-25
4042,16495,4.18,2026-01-25
4043,10650,5.66,2026-01-25
4044,22975,22.99,2026-01-25
4045,22932,2.91,2026-01-25
4046,26331,0.29,2026-01-25
4047,25178,0.46,2026-01-25
4048,25379,123.71,2026-01-25
4049,1756,60.28,2026-01-25
4050,20130,1.42,2026-01-25
4051,24305,2.23,2026-01-25
4052,20438,0.62,2026-01-25
4053,4573,14.87,2026-01-25
4054,26951,5.32,2026-01-25
4055,5550,4.54,2026-01-25
4056,21957,45.20,2026-01-25
4057,1723,1.85,2026-01-25
4058,7952,45.00,2026-01-25
4059,12115,1.87,2026-01-25
4060,1378,8.31,2026-01-25
4061,25019,0.60,2026-01-25
4062,8164,1.16,2026-01-25
4063,6393,0.81,2026-01-25
4064,19484,6.06,2026-01-25
4065,15515,2.27,2026-01-25
4066,26835,0.57,2026-01-25
4067,15815,1.21,2026-01-25
4068,2651,30.00,2026-01-25
4069,3508,0.27,2026-01-25
4070,24225,0.85,2026-01-25
4071,26209,5.54,2026-01-25
4072,5440,6.38,2026-01-25
4073,21340,2.40,2026-01-25
4074,14067,5.41,2026-01-25
4075,8392,1.56,2026-01-25
4076,7353,3.24,2026-01-25
4077,21338,49.99,2026-01-25
4078,1692,32.75,2026-01-25
4079,6459,1.05,2026-01-25
4080,1248,5.02,2026-01-25
4081,6,0.20,2026-01-25
4082,17241,0.53,2026-01-25
4083,25133,5.48,2026-01-25
4084,24779,25.60,2026-01-25
4085,15823,0.17,2026-01-25
4086,12852,0.58,2026-01-25
4087,8544,19.30,2026-01-25
4088,2387,10.45,2026-01-25
4089,2853,67.76,2026-01-25
4090,19854,24.56,2026-01-25
4091,11413,1.17,2026-01-25
4092,18051,3.00,2026-01-25
4093,2858,14.21,2026-01-25
4094,21620,5.33,2026-01-25
4095,9156,39.99,2026-01-25
4096,19301,27.03,2026-01-25
4097,2183,22.39,2026-01-25
4098,24188,0.12,2026-01-25
4099,22606,0.33,2026-01-25
4100,21358,0.07,2026-01-25
4101,8042,0.19,2026-01-25
4102,21014,9.21,2026-01-25
4103,12562,59.99,2026-01-25
4104,483,1.51,2026-01-25
4105,23931,42.49,2026-01-25
4106,12090,449.00,2026-01-25
4107,14544,2.27,2026-01-25
4108,13937,9.53,2026-01-25
4109,20053,1.20,2026-01-25
4110,10668,4.85,2026-01-25
4111,21559,20.73,2026-01-25
4112,23333,13.62,2026-01-25
4113,4754,8.34,2026-01-25
4114,12878,9.72,2026-01-25
4115,16720,4.20,2026-01-25
4116,243,0.10,2026-01-25
4117,19749,0.28,2026-01-25
4118,9166,41.79,2026-01-25
4119,17891,21.46,2026-01-25
4120,19959,0.28,2026-01-25
4121,14777,0.46,2026-01-25
4122,13469,8.74,2026-01-25
4123,25768,99.99,2026-01-25
4124,6742,2.46,2026-01-25
4125,24871,20.58,2026-01-25
4126,10950,2.59,2026-01-25
4127,19764,0.73,2026-01-25
4128,485,0.61,2026-01-25
4129,20180,2.11,2026-01-25
4130,27057,3.20,2026-01-25
4131,23145,65.05,2026-01-25
4132,13597,0.95,2026-01-25
4133,12843,2.46,2026-01-25
4134,20281,7.35,2026-01-25
4135,23213,0.29,2026-01-25
4136,23697,1.93,2026-01-25
4137,532,0.63,2026-01-25
4138,16103,3.58,2026-01-25
4139,24603,0.54,2026-01-25
4140,26668,0.59,2026-01-25
4141,6887,0.38,2026-01-25
4142,25675,0.91,2026-01-25
4143,4936,13.93,2026-01-25
4144,10787,8.29,2026-01-25
4145,17571,1.86,2026-01-25
4146,9733,3.12,2026-01-25
4147,7026,0.08,2026-01-25
4148,24703,0.23,2026-01-25
4149,10571,2.91,2026-01-25
4150,20114,22.05,2026-01-25
4151,15958,2.50,2026-01-25
4152,7250,48.00,2026-01-25
4153,25619,0.48,2026-01-25
4154,21281,0.48,2026-01-25
4155,14874,0.74,2026-01-25
4156,11622,0.50,2026-01-25
4157,10378,3.12,2026-01-25
4158,5930,1.93,2026-01-25
4159,1340,2.51,2026-01-25
4160,8027,9.93,2026-01-25
4161,6028,11.50,2026-01-25
4162,14403,0.29,2026-01-25
4163,1496,0.58,2026-01-25
4164,7459,1.06,2026-01-25
4165,9618,3.56,2026-01-25
4166,5813,0.37,2026-01-25
4167,12144,0.19,2026-01-25
4168,12103,0.21,2026-01-25
4169,17723,1.13,2026-01-25
4170,434,0.10,2026-01-25
4171,12258,0.43,2026-01-25
4172,15141,0.99,2026-01-25
4173,10254,5.98,2026-01-25
4174,14543,1.31,2026-01-25
4175,20856,5.25,2026-01-25
4176,3070,0.30,2026-01-25
4177,15964,0.53,2026-01-25
4178,11043,0.54,2026-01-25
4179,14329,0.82,2026-01-25
4180,18573,2.23,2026-01-25
4181,8178,11.25,2026-01-25
4182,19624,0.30,2026-01-25
4183,11195,0.51,2026-01-25
4184,15570,3.81,2026-01-25
4185,2888,19.57,2026-01-25
4186,16573,0.20,2026-01-25
4187,22722,0.35,2026-01-25
4188,12204,1.30,2026-01-25
4189,14464,1.92,2026-01-25
4190,17805,1.85,2026-01-25
4191,17756,0.14,2026-01-25
4192,22532,0.26,2026-01-25
4193,19352,0.67,2026-01-25
4194,18469,4.89,2026-01-25
4195,26665,0.52,2026-01-25
4196,19643,4.67,2026-01-25
4197,13062,0.65,2026-01-25
4198,12216,1.55,2026-01-25
4199,13433,0.86,2026-01-25
4200,1446,1.82,2026-01-25
4201,21867,6.74,2026-01-25
4202,279,2.06,2026-01-25
4203,16084,0.12,2026-01-25
4204,24051,0.36,2026-01-25
4205,6607,1.57,2026-01-25
4206,25993,5.34,2026-01-25
4207,3062,1.01,2026-01-25
4208,16762,2.26,2026-01-25
4209,18726,2.52,2026-01-25
4210,6042,12.77,2026-01-25
4211,20138,21.16,2026-01-25
4212,11815,15.22,2026-01-25
4213,21500,9.22,2026-01-25
4214,16416,0.31,2026-01-25
4215,26064,0.81,2026-01-25
4216,9041,1.38,2026-01-25
4217,26464,16.70,2026-01-25
4218,4500,0.48,2026-01-25
4219,5632,0.20,2026-01-25
4220,16398,2.00,2026-01-25
4221,9702,3.68,2026-01-25
4222,19271,1.06,2026-01-25
4223,21420,4.39,2026-01-25
4224,2503,0.48,2026-01-25
4225,11647,0.67,2026-01-25
4226,15857,1.49,2026-01-25
4227,11933,0.86,2026-01-25
4228,24076,1.64,2026-01-25
4229,17345,3.61,2026-01-25
4230,2868,22.44,2026-01-25
4231,3334,96.95,2026-01-25
4232,3303,43.55,2026-01-25
4233,2803,1.08,2026-01-25
4234,2552,10.73,2026-01-25
4235,20508,2.41,2026-01-25
4236,6673,0.31,2026-01-25
4237,16454,1.28,2026-01-25
4238,21171,212.37,2026-01-25
4239,7275,116.35,2026-01-25
4240,12564,1.59,2026-01-25
4241,11499,9.55,2026-01-25
4242,21209,4.63,2026-01-25
4243,16769,4.41,2026-01-25
4244,19073,1.87,2026-01-25
4245,5265,20.39,2026-01-25
4246,8690,0.91,2026-01-25
4247,19321,12.08,2026-01-25
4248,23462,6.26,2026-01-25
4249,12698,0.47,2026-01-25
4250,13422,0.75,2026-01-25
4251,19449,0.20,2026-01-25
4252,9345,0.53,2026-01-25
4253,829,4.76,2026-01-25
4254,20469,7.57,2026-01-25
4255,5253,17.79,2026-01-25
4256,9841,0.36,2026-01-25
4257,3630,1.00,2026-01-25
4258,12919,1.51,2026-01-25
4259,8201,3.97,2026-01-25
4260,11811,1.41,2026-01-25
4261,23008,5.88,2026-01-25
4262,18642,17.34,2026-01-25
4263,6330,14.78,2026-01-25
4264,11270,1.59,2026-01-25
4265,25312,3.66,2026-01-25
4266,8456,1.18,2026-01-25
4267,24121,4.64,2026-01-25
4268,14415,0.39,2026-01-25
4269,21263,5.08,2026-01-25
4270,3104,3.30,2026-01-25
4271,21206,29.39,2026-01-25
4272,5774,4.14,2026-01-25
4273,6749,5.83,2026-01-25
4274,13815,18.68,2026-01-25
4275,25714,11.80,2026-01-25
4276,26530,4.50,2026-01-25
4277,5614,1.42,2026-01-25
4278,2351,10.64,2026-01-25
4279,22447,0.88,2026-01-25
4280,25745,13.86,2026-01-25
4281,9036,9.58,2026-01-25
4282,4391,19.16,2026-01-25
4283,17096,15.16,2026-01-25
4284,18076,6.24,2026-01-25
4285,19802,1.31,2026-01-25
4286,22583,7.99,2026-01-25
4287,2405,11.13,2026-01-25
4288,14717,84.98,2026-01-25
4289,1286,2.83,2026-01-25
4290,5520,2.38,2026-01-25
4291,16061,0.91,2026-01-25
4292,3408,0.87,2026-01-25
4293,10808,0.40,2026-01-25
4294,23191,1.13,2026-01-25
4295,2298,39.45,2026-01-25
4296,21521,14.04,2026-01-25
4297,25641,1.62,2026-01-25
4298,20743,22.19,2026-01-25
4299,14852,0.23,2026-01-25
4300,6473,0.55,2026-01-25
4301,18581,0.30,2026-01-25
4302,21702,6.60,2026-01-25
4303,6218,0.32,2026-01-25
4304,21432,9.54,2026-01-25
4305,21335,5.16,2026-01-25
4306,9124,0.17,2026-01-25
4307,3475,0.33,2026-01-25
4308,16855,0.14,2026-01-25
4309,27063,0.36,2026-01-25
4310,17757,3.87,2026-01-25
4311,12922,14.50,2026-01-25
4312,7355,18.66,2026-01-25
4313,12955,0.18,2026-01-25
4314,18289,0.33,2026-01-25
4315,14126,0.24,2026-01-25
4316,16362,1.12,2026-01-25
4317,16772,1.88,2026-01-25
4318,7833,0.10,2026-01-25
4319,20884,0.28,2026-01-25
4320,11638,3.90,2026-01-25
4321,25485,99.00,2026-01-25
4322,17801,34.97,2026-01-25
4323,13147,9.00,2026-01-25
4324,21997,0.11,2026-01-25
4325,17792,0.59,2026-01-25
4326,18551,4.18,2026-01-25
4327,15143,4.33,2026-01-25
4328,18831,8.16,2026-01-25
4329,26249,19.50,2026-01-25
4330,14860,15.00,2026-01-25
4331,25186,0.33,2026-01-25
4332,7979,2.16,2026-01-25
4333,25535,1.24,2026-01-25
4334,2073,8.79,2026-01-25
4335,15797,0.28,2026-01-25
4336,2312,0.65,2026-01-25
4337,13075,69.75,2026-01-25
4338,10819,35.32,2026-01-25
4339,5682,67.45,2026-01-25
4340,3814,22.91,2026-01-25
4341,15730,3.15,2026-01-25
4342,25340,3.89,2026-01-25
4343,8681,5.81,2026-01-25
4344,13372,25.08,2026-01-25
4345,9847,4.77,2026-01-25
4346,5905,1.38,2026-01-25
4347,6497,0.27,2026-01-25
4348,20388,0.87,2026-01-25
4349,23299,2.71,2026-01-25
4350,1429,16.00,2026-01-25
4351,10449,0.27,2026-01-25
4352,9060,0.40,2026-01-25
4353,1273,1.81,2026-01-25
